	user	instance	user_id
1748	josie_mahony	mastodon.social	109354043975077090
1749	platipodium	qoto.org	
1750	annetteless	fediscience.org	109338597619992067
1751	statstas	mastodon.online	109280273097588050
1752	r_dassonneville	mastodon.online	109265028193574769
1753	ivanerill	mstdn.science	109302581619064007
1754	jacki_liddle	aus.social	109289387053449066
1755	dpg	idf.social	2389
1756	ninagoerlich	mastodon.online	109496142444005666
1757	AllisonPugh	mastodon.social	109258789871450480
1758	parslow	toot.community	109301693672332064
1759	mkoido	genomic.social	109353728668211238
1760	drlambchop	mastodon.nz	109267888147963293
1761	lana	mstdn.science	109296180673456855
1762	mcreal82	mastodon.uno	109374910548468096
1763	pmeyfroidt	fediscience.org	109269689118348410
1764	illegaldaydream	kolektiva.social	109246438363831173
1765	mommascientist	astrodon.social	109309593691416409
1766	JellinaP	mstdn.science	109444265912494371
1767	palmklov	snabelen.no	109262543235565948
1768	jerome_henin	mstdn.science	109393774366881120
1769	ahcohen	mastodon.social	109259059244709499
1770	karinlag	mstdn.science	109297456058501511
1771	andymcstay	social.masto.host	76587
1772	christine	projectmushroom.social	
1773	JeffreyRStevens	fediscience.org	109263072467642734
1774	AliciaForsberg	fediscience.org	109270200510102670
1775	HochholdingerF	social.anoxinon.de	109299043984555468
1776	nsvandoorn	ecoevo.social	109527693217842297
1777	chendricks	scholar.social	2975
1778	mgavin	hcommons.social	109304275611098490
1779	gdfm	mastodon.social	109251001639841618
1780	Halsevesenet	snabelen.no	109259543208356970
1781	flaviaman	techhub.social	109327004056037645
1782	cvuillot	mathstodon.xyz	109363925150667922
1783	altrock	fediscience.org	109295346884062359
1784	makamqore	mastodon.social	109220948033086775
1785	frodriguez	freiburg.social	109290343809806615
1786	nvladimus	mstdn.social	109552645484516423
1787	audreygirouard	hci.social	109394702118760852
1788	saravicca	fediscience.org	109293288783894389
1789	sneuroble	fediscience.org	109268650741341619
1790	PearlTMattenson	universeodon.com	109374151820075663
1791	connormorozumi	ecoevo.social	109282960819533701
1792	BecHornbrook	atmoschem.org	109363089056154009
1793	katiecorker	scholar.social	108204974389967769
1794	JakobKemper	digitalcourage.social	109404286590936987
1795	matthiasmerkel	mas.to	109524252117536350
1796	nicholasdemark	mas.to	109296624906940846
1797	AVM_fly	drosophila.social	109298132473598073
1798	Sev_Erhel	mastodon.social	108584959651340273
1799	goldbe	infosec.exchange	109370013933187253
1800	alessateunisse	universeodon.com	109375590555583270
1801	romainbrette	mastodon.social	109256258325308242
1802	keremoglu	mastodon.social	109529016712538231
1803	sigfridlundberg	hcommons.social	109858604173245675
1804	LaneLab	qoto.org	
1805	ftripodi	mastodon.social	109506903519300717
1806	manjari	ecoevo.social	109289258056929731
1807	jonasbostelmann	mastodon.social	109512418167648012
1808	cvestena	mastodon.world	109409812380910131
1809	fMRI_guy	mastodon.social	270477
1810	AxelJanssen	mstdn.science	109522825893009130
1811	emilynordmann	tech.lgbt	109262981539360361
1812	MaxSchmid	ecoevo.social	109506578973384787
1813	noemidreksler	ioc.exchange	109373016938900664
1814	rockit	mastodon.online	109262066449576414
1815	rikkeamundsen	mstdn.social	109784785498346485
1816	mayhplumb	sciences.social	109365915342974005
1817	CaroSchulte	mstdn.science	109529159560456555
1818	tukohbin	astrodon.social	109292932799971516
1819	rogangrant	mstdn.science	109365767540206416
1820	will	emacs.ch	109538200906111019
1821	timelfen	assemblag.es	109275698560073276
1822	bjoernbarz	sigmoid.social	109358310736186443
1823	johalgermissen	mastodon.social	109507760362989414
1824	MFBernier	mastodon.sdf.org	109363013214515200
1825	tengelen	mastodon.online	109264521117756575
1826	yairmau	mathstodon.xyz	109491104171181599
1827	tarmo	mas.to	109323717341612566
1828	Astronomisty	astrodon.social	109291512103571378
1829	kayle	neuromatch.social	109543828162676321
1830	dhoces	fediscience.org	109331731277778843
1831	dakotasmurray	scicomm.xyz	109280418411529295
1832	nastaciagoodwin	qoto.org	
1833	stefanharmeling	mastodon.social	109244805624994299
1834	tvpollet	sciences.social	109540503130431213
1835	eric_shattuck	fediscience.org	109292664918297454
1836	SharpWaveRipple	neuromatch.social	110164014510610133
1837	fmontesi	mastodon.social	109490818700975658
1838	elsaabs	mstdn.science	109374715263967188
1839	JJocean	mastodon.berlin	109817010211859930
1840	yaxu	post.lurk.org	3
1841	Thomas_Mangin	masto.ai	109362291669902454
1842	nathanwispinski	sigmoid.social	109525095066438606
1843	f_streit	genomic.social	109372663141748660
1844	EdwardVessel	mas.to	109413568589647305
1845	hlanthorn	econtwitter.net	109314481361977301
1846	akarma	fediscience.org	109265106340478126
1847	bruno	mastodon.zaclys.com	109287332698588541
1848	sarahcrome	mstdn.science	109367038265525517
1849	msaeltzer	nerdculture.de	109245318553531875
1850	dessemax	atmoschem.org	109364094538858128
1851	Elelona	sciences.social	109564365333255974
1852	historienumeriq	sciences.re	
1853	ChrisEhrick	mas.to	109263898461730014
1854	miguelreinacampos	sfba.social	109531676026501068
1855	shemanko	mastodon.world	109286980029112656
1856	LeaBartsch	fediscience.org	109308742386516858
1857	DrFluo	mas.to	109358355533822443
1858	cfiesler	hci.social	109248525508716712
1859	hipsterelectron	circumstances.run	109362296895697206
1860	CBIbberson	mstdn.science	109289122297495610
1861	hetatarkkala	mastodon.social	109250550852499943
1862	Estelle_Ravel	mstdn.science	109606841190910838
1863	offwhitecoat	mastodon.online	109296669413867323
1864	ulrikekraemer	mstdn.social	109585992202958098
1865	whippo	ecoevo.social	109300394629670880
1866	JasFitzpatrick	mas.to	109297198402589621
1867	Vermeerlab	genomic.social	109364098885900848
1868	georgelakoff	sfba.social	109374853200305434
1869	camerontw	social.coop	109288418358888258
1870	palazzo	techhub.social	109393468556990459
1871	sterg	mastodon.social	241485
1872	BarberLab	ecoevo.social	109306046335601867
1873	rgomez	home.social	
1874	HaideeKotze	aus.social	109429111429282812
1875	marco	discuss.systems	109348252885862163
1876	berteroale	mastodon.online	109298714345777825
1877	markeis	mastodon.world	109412130068844869
1878	jnarboux	mastodon.social	108197770572709794
1879	david__jurgens	sigmoid.social	109368958239862791
1880	leonmo	mastodon.social	242656
1881	oanasorescuid	mastodon.green	109291236134288588
1882	xromerovidal	sciences.social	109330810232189217
1883	ianturton	fosstodon.org	109273660937275129
1884	CRUlph	c18.masto.host	109363973103157227
1885	Archaellum	mstdn.science	109446006410945102
1886	aidandoyle	wandering.shop	18328
1887	camilomj	econtwitter.net	109294569712831317
1888	hoffman	hci.social	109300194370757836
1889	MichaelLerner	mas.to	109337820453450000
1890	anna_yu	mas.to	109349560313325105
1891	maxkasy	econtwitter.net	109291789150661160
1892	XtremeVirusProf	mas.to	109323184095179977
1893	AnnaMolofskyLab	mstdn.social	109604452303238647
1894	blakley	infosec.exchange	109509210559998797
1895	padden	mastodon.social	502066
1896	peterkinderman	mastodonapp.uk	109301844384331283
1897	esipova	mastodon.social	109245605891891422
1898	YSchaerli	genomic.social	109365550246748691
1899	jnkka	mastodon.social	108197927518188825
1900	magdalenaboch	fediscience.org	109319860870711092
1901	braneloop	mathstodon.xyz	109288598158575314
1902	KWhiteheadLab	federate.social	109364347563931904
1903	dh	vis.social	109351567856982481
1904	deirdre_flynn	mastodon.ie	109302047244797963
1905	hacksilon	infosec.exchange	109321399347751072
1906	jeromeprado	fediscience.org	109264891387069313
1907	ryanhagen	mastodon.social	109246618559717397
1908	iracooke	ecoevo.social	109782902313746259
1909	asusarla	mastodon.social	109243595645771528
1910	JMcLean_UW	mstdn.science	109367380646800311
1911	dwhitena	sigmoid.social	109437924351334213
1912	mschoen	genomic.social	109302605700499382
1913	avephill	ecoevo.social	109316603537687901
1914	alisonHearn	mastodon.social	109246053463292336
1915	uhlitz	genomic.social	109366129042718129
1916	Matt_Sasaki	ecoevo.social	109287679871111453
1917	joshuagrochow	mathstodon.xyz	287987
1918	danjlurie	masto.ai	109363080737168770
1919	BruceBradbury	aus.social	109288462994828261
1920	balazsaczel	scicomm.xyz	109287972128088056
1921	thijsheus	mastodon.world	109365596561641391
1922	joe_mcgirr	genomic.social	109366507115522376
1923	procellaria	ecoevo.social	109423652963058046
1924	kevinwinker	ecoevo.social	109366409640345275
1925	tabitasurge	mstdn.social	109319055095898443
1926	linnetelwin	someone.elses.computer	109297177010432642
1927	paulo_fcarvalho	hci.social	109480199626862687
1928	efharkin	fediscience.org	109315305260684998
1929	jennymcguire	ecoevo.social	109300553346698338
1930	adrianhon	mastodon.social	15706
1931	DrCWCarpenter	econtwitter.net	109292457802921257
1932	CatherineFlick	mastodon.me.uk	109273831845008925
1933	leze	ecoevo.social	109387705455675964
1934	dapostrophe	mastodon.social	109246207331065629
1935	twiecki	bayes.club	109341599698394642
1936	mer__edith	mastodon.world	109411041126492099
1937	flodebarre	mstdn.science	109264995756624155
1938	darbysaxbe	mas.to	109271807214944913
1939	mspagat	mastodon.sdf.org	109291609110524543
1940	njudd	fediscience.org	109326791920208109
1941	autofac	mastodon.energy	109415192248283608
1942	rai_bethlehem	mastodon.online	109261885676492759
1943	njbonde	mstdn.science	109365105184005247
1944	oj_gstrein	someone.elses.computer	109626701099908294
1945	MarcusBotacin	infosec.exchange	109334464717399209
1946	ewapastorczak	mathstodon.xyz	109363854621828927
1947	zamanian	mstdn.science.	
1948	SuperHannes	neuromatch.social	109539418372152862
1949	camlberthelot	mstdn.science	109279945837049907
1950	hasterly	mastodon.green	109297399246974247
1951	rishie_	mas.to	109244352588271244
1952	ahein1	academiccloud.social	109902243376761112
1953	jc	hci.social	109241345490312608
1954	MoKaKi	norden.social	109253852263767195
1955	anandsubramoney	sigmoid.social	109326426761661623
1956	rechgab	genomic.social	109499081769466310
1957	xwipeoutx	aus.social	109290579424536431
1958	mbaudis	mas.to	109273411890072956
1959	arianna	mstdn.science	109507168785450980
1960	cktai	zirk.us	109364785826993710
1961	MartinEscardo	mathstodon.xyz	109248389055834156
1962	jenspeterthomsen	sciences.social	109533508505273918
1963	nke	genomic.social	109303902555586831
1964	erasheim	mastodon.online	109244717389091424
1965	tapani_hopkins	mastodon.online	109295795682104660
1966	ChristophLaaber	fediscience.org	109292499623290429
1967	McElweeWhite	mastodon.online	109299098239241753
1968	witek	fosstodon.org	109308728448254928
1969	estoknes	mastodon.world	109499739105251304
1970	tomkaier	mastodon.world	109780756506359272
1971	imlahart	nerdculture.de	109264677048559270
1972	JustinGundlach	mastadon.energy	
1973	adamkglaser	fediscience.org	109293830744509000
1974	microbialmatt	mastodon.sdf.org	109291543867318882
1975	cmboulanger	sciences.social	109365982609951805
1976	CarolineMalaCorbin	Mastodon.lawprofs.org	109404952048597858
1977	zwlevonian	hci.social	108256493310722699
1978	begia	ecoevo.social	109363890478692871
1979	ahomolar	mastodon.nz	109346641997283787
1980	armish	mastodon.cloud	34796
1981	rdzombak	mastodon.social	109327027659390256
1982	joergstoye	econtwitter.net	109289199736126671
1983	JuSiPh	piaille.fr	109298729529726678
1984	larobak	genomic.social	109379326874818945
1985	JBAGerritsen	mastodon.social	109245175746755618
1986	ezekiel	fediscience.org	109343174115538498
1987	ana_ines_langer	mastodon.soci	
1988	SandinMM	ecoevo.social	109416017549930343
1989	magnetben	climatejustice.social	109273223387910991
1990	urnov	genomic.social	109285526883503246
1991	MLtissier	ecoevo.social	109384259782615275
1992	kand	hci.social	109295491371229479
1993	nothing_counter	techhub.social	109364713456205461
1994	davelove	techhub.social	109368302266775066
1995	funkimunk	twit.social	109480857096898389
1996	margaretalexander	mstdn.science	109385390920601262
1997	archernikov	mathstodon.xyz	109320999091937626
1998	tamernawar	fediscience.org	109290063417868979
1999	dopameanie	mastodon.sdf.org	109523309479478591
2000	fbublatzky	mas.to	109307284022910975
2001	stillhopeful	mastodon.social	107694029240926663
2002	David_Baranger	fediscience.org	108200720904191719
2003	ekmiller	fediscience.org	109287460142789290
2004	constantinglen	ecoevo.social	109570304730188436
2005	ValeskaBecker	archaeo.social	109326085872896197
2006	sfederman	genomic.social	109311045443742659
2007	dejliglejlighed	mastodon.green	108199724897876693
2008	johanneshorak	mastodon.sdf.org	109293736165759095
2009	Anda19	mastodon.world.	
2010	erickaschaef	neuromatch.social	109667064500679674
2011	FrederikAust	fediscience.org	109276791851564213
2012	zsofiamzambo	mstdn.ca	109300083578593690
2013	theseant	mastodon.ie	109299379192750815
2014	ict4u2learn	mstdn.science	109295379198286096
2015	rebekahgelpi	fediscience.org	109300085182668135
2016	jlangemeyer	home.social	
2017	SirpaTarvainen	c.im	109296122725301234
2018	erik_postma	ecovo.social	
2019	ProfIanStewart	aus.social	109289431335917685
2020	pkaanders	mas.to	109312596320595126
2021	pressman	mastodon.nz	109322343921909935
2022	paultgriffiths	atmoschem.org	109345402019636834
2023	thomashollt	vis.social	109364056251223003
2024	paulnatsuo	scholar.social	11666
2025	prajdhan	mstdn.social	108202857148141469
2026	LeslieKay	neuromatch.social	109507746921229585
2027	jelle	zirk.us	109379943103512005
2028	Sam_D_Parsons	mastodon.world	109341524319350706
2029	BardiauxB	struct.bio	109797180305209652
2030	psychNerdJae	sciences.social	109382494962060375
2031	James_Saenz	mstdn.science	109319517898754810
2032	KukkolaAnna	lor.sh	109376174854276066
2033	routesandroots	toot.wales	109279385734232667
2034	JanneA	mastodon.world	109364539484493248
2035	DennisBroeders	infosec.exchange	109377902934384022
2036	DrSimonPM	Mastodon.green	109293242536647117
2037	jasperblom	mastodon.social	109496555067268369
2038	ferrisifolius	ecoevo.social	109513386857172352
2039	nschawor	neuromatch.social	109522433075206224
2040	davbauman	ecoevo.social	109318934213521784
2041	Mikeropod_	scicomm.xyz	
2042	kgjonas	mefi.social	109423831703791915
2043	michelleporche	sfba.social	109295016165004650
2044	alistairjump	mastodon.scot	109364818153726235
2045	mnweintraub	ecoevo.social	109287577578673214
2046	DaidoS	mastodon.nu	
2047	jobium	mastodon.social	248313
2048	kat_volk	mastodon.online	109234830631642554
2049	wolbachia	mstdn.science	109668602321660339
2050	ulasim	atmoschem.org	109387193901267328
2051	AMennerat	ecoevo.social	109284902123284676
2052	lukaswallrich	sciences.social	109313835684308230
2053	allysonsgro	qoto.org	
2054	TellLab	fediscience.org	109266186842650373
2055	LolitaN_MD	mas.to	109264303813342397
2056	lpauleve	social.sciences.re	
2057	kath	mstdn.science	109362900660561240
2058	dennisfeehan	hci.social	109247666701986820
2059	MichaGaebler	scholar.social	108202161589036852
2060	petermorse	aus.social	109270902983783196
2061	simonstuckelberger	sciences.social	109376457196852623
2062	EllyS	cultur.social	109468562888689962
2063	ewaluger	mastodon.social	109256740996573917
2064	dardin88	mastodon.acm.org	109541558636584380
2065	EstherRuigendijk	norden.social	109313242054830639
2066	pritchardjr	mastodon.social	109259302664852644
2067	rorypower	masto.nu	109538899395797677
2068	ssalinas	ecoevo.social	109280617033842592
2069	ndporter	sciences.social	109365529184223299
